action_representation_interet_id;activite_id;observation
8651;8648;
8652;8649;
8653;8650;Les sujets couverts sont nombreux : organisation économique, relations commerciales, bien-être animal, modalités les plus larges possibles d'insertion de 50% de produits bio ou locaux dans la restauration collective, encadrement des promotions, relèvement du seuil de revente à perte, révision de la définition du prix abusivement bas, construction des indicateurs de coûts de production agricole, mise en avant du contrat de solutions
8654;8651;
8655;8652;Les sujets couverts sont nombreux : organisation économique, relations commerciales, bien-être animal, modalités les plus larges possibles d'insertion de 50% de produits bio ou locaux dans la restauration collective, encadrement des promotions, relèvement du seuil de revente à perte, révision de la définition du prix abusivement bas, construction des indicateurs de coûts de production agricole, mise en avant du contrat de solutions
8656;8653;
8657;8654;
8658;8655;
8659;8656;
8660;8657;
8661;8658;
8662;8659;
8663;8660;
8664;8661;
8665;8662;
8666;8663;Rencontre avec le Ministre de l'agriculture pour un tour d'horizon sur le projet de loi de finances ainsi que le projet de loi Etats généraux de l'alimentation
8667;8664;
8668;8665;Les sujets couverts sont nombreux : organisation économique, relations commerciales, bien-être animal, modalités les plus larges possibles d'insertion de 50% de produits bio ou locaux dans la restauration collective, encadrement des promotions, relèvement du seuil de revente à perte, révision de la définition du prix abusivement bas, construction des indicateurs de coûts de production agricole, mise en avant du contrat de solutions
8669;8666;
8670;8667;
8671;8668;
8672;8669;
8673;8670;
8674;8671;
8675;8672;
8676;8673;
8677;8674;
8678;8675;
8679;8676;
8680;8677;
8681;8678;
8682;8679;
8683;8680;
8684;8681;
8685;8682;
8686;8683;
8687;8684;
8688;8685;
8689;8686;
8690;8687;
8691;8688;
8692;8689;
8693;8690;
8694;8691;
8695;8692;
8696;8693;
8697;8694;
8698;8695;
8699;8696;
8700;8697;
8701;8698;
8702;8699;
8703;8700;
8704;8701;
8705;8702;
8706;8703;
8707;8704;
8708;8705;
8709;8706;
8710;8707;
8711;8708;
8712;8709;
8713;8710;
8714;8711;
8715;8712;
8716;8713;
8717;8714;
8718;8715;
8719;8716;
8720;8717;
8721;8718;
8722;8719;
8723;8720;
8724;8721;
8725;8722;
8726;8723;
8727;8724;
8728;8725;
8729;8726;
8730;8727;
8731;8728;
8732;8729;
8733;8730;
8734;8731;
8735;8732;
8736;8733;
8737;8734;
8738;8735;
8739;8736;
8740;8737;
8741;8738;
8742;8739;
8743;8740;
8744;8741;
8745;8742;
8746;8743;
8747;8744;
8748;8745;
8749;8746;
8750;8747;
8751;8748;
8752;8749;
8753;8750;
8754;8751;
8755;8752;
8756;8753;
8757;8754;
8758;8755;
8759;8756;
8760;8757;
8761;8758;
8762;8759;
8763;8760;
8764;8761;
8765;8762;
8766;8763;VoxPublic soutient le travail de plaidoyer mené par des acteurs de la société civile française. En 2018, ce travail a porté sur la loi Justice (promotion du Travail d'intérêt général), sur l'évaluation de la loi SILT (Sécurité intérieure et lutte contre le terrorisme - afin d'obtenir une meilleure transparence des actes de l'administration) et sur la loi Asile et Immigration (pour obtenir son retrait ou pour la faire amender). VoxPublic a également soutenu le Genepi dans son action pour obtenir le renouvellement de sa convention avec le ministère de la Justice. 
8767;8764;
8768;8765;"Fête de la Terre 3 septembre : présence député Ardouin, Gérard et du préfet
Rencontre sur exploitation La Vallée : présence préfet et DDTM
Rencontre sur exploitation St Hippolyte : présence députés Tuffnell, Quentin et sénateur Laurent"
8769;8766;Rencontre effectuée à la demande du Député
8770;8767;Propositions pour le PACTE
8771;8768;Courrier envoyé pour le compte du Syndicat Mixte de l'Aéroport de Valence-Chabeuil constitué de la Chambre de Commerce et d'Industrie de la Drôme, du Conseil Départemental de la Drôme et de l'Agglomération Valence Romans Agglo
8772;8769;Rencontre effectuée à la demande du Président de Valence Romans Agglo
8773;8770;
8774;8771;
8775;8772;
8776;8773;
8777;8774;
8778;8775;
8779;8776;
8780;8777;Un amendement parlementaire en LFI2018 puis en LFR2017 visait à créer deux nouvelles composantes de l'IFER fixe applicable aux opérateurs de communications électroniques propriétaires d'un réseau FTTH et FTTB. La mesure ainsi créée, compte tenu des conditions d'exonérations, faisait porter la majeure partie de la nouvelle charge sur le groupe SFR, seul opérateur à posséder et à exploiter un réseau THD FTTB. L'action du groupe visait à rétablir une forme de proportionnalité et d'égalité de traitement entre les technologies THD. 
8781;8778;Après l'annonce du Gouvernement de modifier le taux de TVA applicable à la presse en ligne accessible par un kiosque numérique, le groupe SFR a travaillé à la définition d'un nouvel écosystème propre à satisfaire l'Etat, l'opérateur et les éditeurs de presse impactés par cette modification. Il a notamment été demandé un délai d'entrée en application de la nouvelle formule de TVA pour permettre un accord entre l'opérateur de communications électroniques et les éditeurs de presse.
8782;8779;"Après l'annonce par le Gouvernement d'une feuille de route pour couvrir la France en Haut débit d'ici 2020 et THD d'ici 2022, SFR a de lui-même soumis une contribution au Premier Ministre pour fibrer l'intégralité du territoire français sur fonds propres. 
Cette démarche a donné lieu à des rendez-vous, des courriers, des échanges de vue avec le Gouvernement, les collaborateurs des ministres concernés, l'ARCEP, des députés et des sénateurs entre juillet 2017 et novembre 2017, jusqu'au retrait de ce projet par le groupe. "
8783;8780;sensibilisation sur la mise en place de la carte BTP et la lutte contre le travail illégale dans nos profession du Bâtiment - présentation de l'outil au bénéfice des donneurs d'ordre
8784;8781;debat autour de la rareté des entreprises prêtes aux Appels d'offre dématérialisés
8785;8782;
8786;8783;
8787;8784;
8788;8785;
8789;8786;Prises de contacts avec des députés et sénateurs actifs sur les questions liées aux maladies rares et aux médicaments orphelins, en vue de leur présenter BioMarin, notre histoire, nos activités, et de partager un constat sur l'environnement français actuel pour la commercialisation et l'accès des patients à ces innovations thérapeutiques
8790;8787;
8791;8788;Intervention réalisée en vue de la préparation de la loi PACTE
8792;8789;
8793;8790;Intervention dans le cadre de la préparation de la loi sur l'apprentissage
8794;8791;"Remise à M. le Préfet de la Creuse lors d'un entretien spécifique d'une contribution de la Chambre de Métiers présentant les grandes orientations économiques et les actions à privilégier dans le cadre du Plan Particulier pour la Creuse décidé par M; le Président de la République."
8795;8792;Dans le cadre défini par l’article 3 du décret n°2017-867 du 09/05/2017, CACIB n’a aucune action de représentation d’intérêts à déclarer.
8796;8793;Dans le cadre défini par le décret n°2017-867 du 09/05/2017, CACIB n’a aucun type de décisions publiques à déclarer.
8797;8794;Ce montant, évalué en lien avec le bureau du Snitem, permet de couvrir les actions de représentations d’intérêt entrant dans le champ de la nouvelle réglementation (donc hors actions menées dans le cadre du CSIS, hors négociations tarifaires avec le CEPS, etc.).
8798;8795;
8799;8796;
8800;8797;
8801;8798;
8802;8799;
8803;8800;
8804;8801;
8805;8802;
8806;8803;
8807;8804;"Rappel de l'importance de la place du gaz dans le mix
Expression de toutes quant à la modulation du nucléaire et rappel de l'importance des moyens flexibles (CCG)
Inscrire le pilotage de la demande dans une logique de marché
Engager enfin le renouvellement des concessions hydroélectriques
http://www.afieg.fr/wp-content/uploads/2018/06/80_afieg_cahier-dacteur-PPE.pdf "
8808;8805;
8809;8806;
8810;8807;
8811;8808;
8812;8809;
8813;8810;
8814;8811;
8815;8812;
8816;8813;
8817;8814;
8818;8815;
8819;8816;
8820;8817;
8821;8818;
8822;8819;
8823;8820;
8824;8821;
8825;8822;
8826;8823;
8827;8824;
8828;8825;
8829;8826;
8830;8827;
8831;8828;
8832;8829;
8833;8830;
8834;8831;
8835;8832;
8836;8833;
8837;8834;
8838;8835;
8839;8836;
8840;8837;
8841;8838;
8842;8839;
8843;8840;
8844;8841;
8845;8842;
8846;8843;
8847;8844;
8848;8845;
8849;8846;
8850;8847;
8851;8848;
8852;8849;
8853;8850;
8854;8851;
8855;8852;
8856;8853;
8857;8854;
8858;8855;
8859;8856;
8860;8857;
8861;8858;
8862;8859;
8863;8860;
8864;8861;
8865;8862;
8866;8863;
8867;8864;
8868;8865;
8869;8866;
8870;8867;
8871;8868;
8872;8869;
8873;8870;
8874;8871;
8875;8872;
8876;8873;
8877;8874;
8878;8875;"Le collectif des acteurs de la finance solidaire - Finansol - a pour mission de promouvoir la solidarité dans la finance et dans l'épargne. La finance solidaire est un circuit par lequel un épargnant peu orienter son épargne vers le financement de l'économie solidaire et la transition écologique et solidaire. En 2018, Finansol a souhaité rencontrer les décideurs publics dans le cadre de :
- mission Notat/Senat : pas de confusion entre entreprise à mission et ESUS
- PJL PACTE : développement de l'épargne solidaire (article 20, 21, 29)
- PLF19 : autonomisation de l'IR PME ESUS
- BOFIP : suite à la LF18, modalités assiette IFI
- AMF : offre publique de parts sociales"
8879;8876;"- Il serait nécessaire d'ajouter les thèmes suivants : économie sociale et solidaire, solidarité et philanthropie
- Objet de l'association : La finance solidaire agit pour un développement durable et inclusif, en France et à l’international, en mobilisant des ressources financières engagées prioritairement dans le but d’avoir un impact social et/ou environnemental positif pour la société. Elle met en relation des épargnants et investisseurs solidaires s’inscrivant dans une démarche d’engagement citoyen et des entreprises et associations à forte utilité sociale et/ou environnementale. "
8880;8877;
8881;8878;
8882;8879;
8883;8880;
8884;8881;"Dans le cadre du développement de l'éolien flottant en Bretagne et plus spécifiquement de la ferme pilote de Groix, projet impactant l'ensemble du territoire Breton, j'ai organisé plusieurs points d'information sur l'avancement de ces projets et leurs implications pour les députés et sénateurs qui représentent cette région. 
"
8885;8882;Actions de concertations et de consultations des services de l'Etat intervenant dans l'acceptabilité locale et l'instruction de permis de construire de projets photovoltaïques
8886;8883;
8887;8884;EOLFI a organisé plusieurs rendez vous et communiqué plusieurs argumentaires sur l'objet cité plus haut à des parlementaires, conseillers de cabinets et hauts-fonctionnaires.
8888;8885;Pédagogie sur l'impact éolien vis-à-vis des radars.
8889;8886;
8890;8887;Objectif poursuivi par les actions déclarées : convaincre de l'utilité de l'éolien flottant et des énergies marines renouvelables.
8891;8888;"Faire part des propositions d'amendements souhaités par la FNSEA 63
Alerter au sujet d’un amendement déposé récemment par le gouvernement et réaffirmer les attentes de la FNSEA 63 sur le projet de texte concernant les produits d’importation
Rappeler les enjeux liés au projet de loi alimentation pour les exploitations agricoles du territoire."
8892;8889;"Expliquer les enjeux pour les exploitations d'une reconnaissance de taux de perte en conformité avec la réalité du terrain
Appuyer le classement en calamité des communes du département dont le classement est mis en attente"
8893;8890;Demander le maintien du dispositif d'exonération pour l'emploi de travailleurs occasionnels agricoles (TO-DE) ou la mise en place d'un dispositif équivalent
8894;8891;S'opposer à la signature d'accord de libre échange permettant l'importation de produits qui ne pourraient être produits en France. Proposer un amendement supplémentaire à la loi Alimentation.
8895;8892;Prendre en compte la situation de sécheresse exceptionnelle et accorder une dérogation à l'implantation des CIPAN et des SIE sur le département.
8896;8893;Faire part des spécificités de l'agriculture locale dans le cadre de la venue du Président de la République (Vœux à l'agriculture 25/01/18 dans le Puy de Dôme)
8897;8894;Faire part des propositions d'amendements souhaités par la FNSEA 63
8898;8895;
8899;8896;
8900;8897;
8901;8898;Envoi d'un mail concernant un dossier au Préfet de département
8902;8899;Envoi d'un mail au Préfet de département
8903;8900;
8904;8901;Présentation du département, et de ses enjeux agricoles, de l'actualité agricole
8905;8902;"Sensibilisation sur :
EGA pour un retour de valeur ajoutée au producteur ; 
CETA : agriculture, pas une monnaie d'échange dans accords internationaux ; 
problèmes posés par la suppression du glyphosate ;
augmentation des capacité de stockage d'eau."
8906;8903;
8907;8904;"Interventions pour 1) demander une clarification du champ d'application des cartes d'identification Professionnelles (Décret du 22 février 2016 et Arrêté du 20 mars 2017) ; 2) Obtenir la compétence du réseau URSSAF (à la place de l'UCF-BTP) pour la délivrance des CIP aux entreprises ne relevant pas de la Convention collective du Bâtiment mais ayant accessoirement des salariés susceptibles d'intervenir sur chantier ; - 3) Obtenir la signature d'un protocole d'Accord entre l'UCF - BTP et l'UNIFA pour les entreprises industrielles de fabrication d'ameublement, conformément aux Décrets des 11 mai 2007 et 29 avril 2009)"
8908;8905;"Nos interventions avaient pour objet -1) de demander une clarification du champ d'application des Cartes d'Identification Professionnelle (Décret du 22 février 2016 et Arrêté du 20 mars 2017) ; -2) d'obtenir compétence du réseau URSSAF (plutôt que l'UCF-BTP) pour la délivrance des Cartes d'identification professionnelle aux entreprises ne relevant pas du bâtiment mais ayant des salariés susceptibles d'intervenir sur chantier ; - 3) d'obtenir la signature d'un Protocole d'Accord entre l'UCF-BTP et l'UNIFA pour les entreprises industrielles de fabrication d'ameublement (Décrets des 11 mai 2007 et 29 avril 2009)"
8909;8906;
8910;8907;Rendez-vous avec plusieurs parlementaires pour évoquer l’équilibre de la réforme de la retraite supplémentaire dans le cadre de la loi PACTE
8911;8908;RDV avec la DGT pour évoquer la réforme de la retraite supplémentaire dans le cadre de la loi PACTE.
8912;8909;Rendez-vous avec plusieurs parlementaires pour évoquer le financement de l’économie dans le cadre de la loi PACTE
8913;8910;Plusieurs rencontres de parlementaires pour calibrer au mieux le dispositif d’épargne de précaution adopté dans la loi de finances pour 2019.
8914;8911;Echanges avec les parlementaires pour améliorer le dispositif d'assurance climatique des récoltes
8915;8912;
8916;8913;
8917;8914;
8918;8915;
8919;8916;
8920;8917;
8921;8918;
8922;8919;Disposition considérée comme cavalier législatif
8923;8920;Démontrer l'impact économique néfaste pour le secteur semencier et le risque que cet article pouvait faire poser sur l'excellence de la recherche et la commercialisation de variétés traités pour des marchés étrangers autorisant les dites substances.
8924;8921;
8925;8922;
8926;8923;
8927;8924;
8928;8925;Les responsables publics contactés sont députés
8929;8926;Responsables publics : Directeur ou secrétaire général, ou leur adjoint, ou membre du collège ou d'une commission des sanctions d'une autorité administrative ou publique indépendante - Autorité de contrôle prudentiel et de résolution 
8930;8927;
8931;8928;
8932;8929;
8933;8930;
8934;8931;
8935;8932;
8936;8933;
8937;8934;
8938;8935;
8939;8936;
8940;8937;
8941;8938;
8942;8939;
8943;8940;
8944;8941;
8945;8942;
8946;8943;
8947;8944;
8948;8945;
8949;8946;
8950;8947;
8951;8948;
8952;8949;
8953;8950;Orienter le FISAC vers les stations services traditionnelles afin de sauvegarder le maillage suffisant de stations service en France. 
8954;8951;Dans le cadre des assises de la mobilité, la FNA a proposé des mesures concrètes en faveur de la reconnaissance d'un droit à la mobilité pour tous. 
8955;8952;
8956;8953;Cette action globale a fortement mobilisé la fédération sur la fin de l'année 2017 pour aider les usagers et les professionnels de l'automobile dans leurs démarches d'immatriculation des véhicules. Les propositions de la FNA portaient tant sur une meilleure application des décisions publiques que sur des correctifs pour tenir compte des contraintes terrain vécues par tous. 
8957;8954;La dématérialisation des démarches attenantes à l'examen du permis de conduire dans le cadre du PPNG a mis en difficultés les écoles de conduite et leurs élèves. L'action visait à apporter des correctifs, faire remonter des cas litigieux et améliorer le dispositif. 
8958;8955;L'industrie automobile connait des avancées technologiques majeures avec l'arrivée des véhicules connectés et autonomes. Ces nouvelles fonctionnalités et mobilités questionnent les acteurs de l'enseignement de la conduite et de la sécurité routière. L'action vise à associer le plus en amont possible les pouvoirs publics à ces changements. 
8959;8956;Action visant à infléchir l'encadrement des frais d'accompagnement facturés aux candidats au permis de conduire pour tenir compte des contraintes des TPE qui assurent ce service et qui peuvent être variable d'une région à l'autre. 
8960;8957;L'action vise à introduire par voie réglementaire la possibilité pour les professionnels de l'automobile de transformer des véhicules thermiques en véhicules électriques notamment anciens. 
8961;8958;Sensibilisation de parlementaires sur la nécessite de reconnaître à l'usager un droit de choisir librement son expert automobile suite à un sinistre. 
8962;8959;Donner aux usagers des précisions sur les défauts relevés par les centres de contrôle technique notamment les défauts mineurs ne nécessitant pas de contre-visite mais dont le signalement leur permettra de mieux entretenir leurs véhicules. 
8963;8960;
8964;8961;
8965;8962;Sensibilisation des parlementaires sur l'importance de soutenir la filière des services de l'aval de l'automobile et ses emplois. 
8966;8963;
8967;8964;
8968;8965;
8969;8966;
8970;8967;
8971;8968;
8972;8969;
8973;8970;"2 rencontres du Préfet du Vaucluse et 1 rencontre avec le Député Cesarini
11 envois de mail + courrier aux 5 députés et 3 sénateurs vauclusiens avec notes explicatives sur l'impact économique sur les exploitations agricoles et sur l'emploi agricole du département si non reconduction de la dérogation TODE dans le PLFSS 2019 et sa pérennisation sur les années suivantes"
8974;8971;envoi d'une note aux 5 députés et 3 sénateurs vauclusiens présentant les actes agricoles non couverts par le projet de loi sur le droit à l'erreur
8975;8972;envoi d'un mail le 12 avril aux 5 députés vauclusiens afin de les sensibiliser sur la prédation des loups et pour les inviter à signer la pétition européenne en vue de faire évoluer la directive habitat 
8976;8973;rencontre le 13 septembre en Préfecture d'Avignon de Julien Turenne, conseiller à l'agriculture du premier ministre avec notes explicatives sur l'impact économique sur les exploitations agricoles et sur l'emploi agricole du département si non reconduction de la dérogation TODE dans le PLFSS 2019 et sa pérennisation sur les années suivantes
8977;8974;envoi de mails et courriers le 12 juillet aux 3 sénateurs vauclusiens afin que soit maintenu le recours aux juristes salariés des syndicats agricoles pour assister les agriculteurs au tribunal paritaire des baux ruraux dans la rédaction du projet de loi de programmation 2018-2022 et réforme pour la justice
8978;8975;envoi le 12 novembre de courriers aux ministre de l'agriculture et au préfet de Vaucluse pour les informer de problèmes rencontrés lors de contrôles réalisés par l'ASP sur des parcours dans le cadre de la PAC car ne prenant pas en compte les spécificités des pratiques locales. Demande de prise en compte de ces spécificités dans la validation des proratas et des critères de paturage
8979;8976;envoi de mails et courriers le 4 juin aux 5 députés et 3 sénateurs vauclisiens ainsi que le Préfet pour demander l'adoption d'une dérogation réglementaire pour autoriser les traitemenst de produits phytosanitaires par voie aérienne afin de répondre aux problèmes générés par les épisodes exceptionnels de pluies survenues dans le Vaucluse et empéchant la rentrée de matériels roulants dan,s les parcelles détrempées
8980;8977;rencontre le 7 septembre en Avignon de Muriel Penicaud, ministre du travail et de Xavier Geoffroy, chef de cabinet du ministre, avec notes explicatives sur l'impact économique sur les exploitations agricoles et sur l'emploi agricole du département si non reconduction de la dérogation TODE dans le PLFSS 2019 et sa pérennisation sur les années suivantes
8981;8978;envoi de mails et courriers le 10 décembre aux 5 députés vauclusiens afin de soutenir un amendement de suppression de la hausse de la RPD dans le PLF 2019
8982;8979;envoi de mails et courriers aux 3 sénateurs et 5 députés vauclusiens pour leurs demander de soutenir des amendements permettant de prendre en compte coûts de production dans la construction des prix, une nouvelle gouvernance des coopératives, la non suppression des rabais et ristournes sur les ventes de produits phytosanitaires, la non séparation conseil-vente, l'utilisation en restauration collective d'au moins 50 % de produits en circuits courts d'origine bio ou sous signes de qualité, ... 
8983;8980;Envoi de mails et courriers aux 5 députés et 3 sénateurs vauclusiens afin qu'ils soutiennent le projet d'amendement fixant une taxation sur les terres incultes dans le PLF 2019 afin de lutter contre les friches agricoles et inciter les propriétaires à les remettre en culture
8984;8981;modification de la rédaction d'articles du projet d'arrêté préfectoral afin de mieux définir et limiter les cours d'eau concernés par les zones de non traitement par les produits phytopharmaceutiques
8985;8982;organisation d'une visite sur le terrain pour sensibiliser le Préfet de Vaucluse sur différents thèmes agricoles tels que l'utilisation des produits phytosanitaires, la mise en place des ZNT, les travaux sur les EGA et sur les permis de construire des jeunes agriculteurs en zone agricole
8986;8983;Dans le cadre de la procédure européenne de renouvellement de l'autorisation d'homologation du glyphosate, demande d'intervenir auprès des ministres de l'agriculture et de la transition écologique afin de soutenir le maintien du glyphosate en attendant de trouver des alternatives efficaces.
8987;8984;rencontre de 4 députés vauclusiens pour leur présenter les spécificités de l'agriculture départementale et réfléchir sur les différents axes d'action en matière droit du travail, fiscalité, normes et réglementations environnementales et de distorsions de concurrence
8988;8985;Dans le cadre du débât sur le projet de loi PLFSS 2018, demander le maintien de la réduction de cotisation AMEXA de 7 points et prévoir un dispositif compensant la perte du CICE pour les employeurs de saisonniers agricoles
8989;8986;dans le cadre de la rédaction du nouveau plan loup, action auprès des parlementaires afin qu'ils interviennent auprès du premier ministre et des ministres de l'agriculture et de la transition écologique pour que ces derniers rédigent le plan en prenant mieux en compte les mesures en faveur de la défense du pastoralisme 
8990;8987;Formation en matière de stratégies européennes
8991;8988;
8992;8989;
8993;8990;
8994;8991;
8995;8992;"proposition d'amendement : interdiction de proposer à la vente ou de distribuer à titre gratuit en vue de la consommation humaine des denrées alimentaires ou des produits agricoles issus de méthodes de production interdites en France et dans l’Union européenne.
"
8996;8993;
8997;8994;responsables publics : ministre de l'agriculture, conseillère agriculture du président de la République, députés et sénateurs marnais 
8998;8995;
8999;8996;Rencontre avec Catherine Geslain-Lanéelle, directrice de la DGPE
9000;8997;
9001;8998;Contexte : Le gouvernement actuel a annoncé avoir découvert une « insincérité budgétaire » dans la maquette de la programmation des ICHN dans le 2ème pilier. Il ne s’agit pas moins de 853 millions d’euros qui n’auraient pas été budgétés pour honorer les engagements du précédent Gouvernement. Pour y pallier, le Ministre de l’agriculture a acté un nouveau transfert de 4,2% entre le 1er pilier et le 2nd pilier. Ce transfert représente un prélèvement annuel d’environ 300 millions d’euros sur l’ensemble des aides directes pour les années budgétaires 2019 et 2020 (campagnes 2018 et 2019). 
9002;8999;
9003;9000;
9004;9001;Actions : rencontres parlementaires et envoi de courriers explicatifs
9005;9002;Nécessité de lancer une vraie réflexion inter-filières. 
9006;9003;Rencontre avec Julien Turenne, conseiller agricole du 1er ministre. Messages : nécessité de maintenir des moyens de production identiques en France et dans les autres pays européens. Nécessité de stopper les interdictions qui s'accumulent, les remplacer par des propositions et des solutions. Non à une négociation d'accord de libre-échange concernant des productions qui ne respectent pas nos règles sociales et environnementales.
9007;9004;les principaux dossiers en 2018 ont été la renégociation des accords avec Canal Plus et OCS, la réforme de la chronologie des medias, la préparation de la réforme de l'audiovisuel, les questions sociales de la production cinématographique. L'objectif est d'empêcher la destruction de valeur et trouver de nouvelles sources de financement du cinéma. 
9008;9005;Les principaux dossiers ont été la renégociation des accords avec Canal Plus et OCS, la réforme de la chronologie des medias et la lutte contre la piraterie. La réforme de la loi audiovisuelle doit permettre la défense de la production indépendante de cinéma et faciliter la mise en place de nouvelles sources de financement.
9009;9006;Les principaux dossiers en 2017 ont été la lutte contre la piraterie et la réforme de la chronologie des médias. A ce titre, l'API a rencontré la ministre de la Culture, des parlementaires et les collaborateurs des cabinets ministériels en charge de ces dossiers. L'objectif est d'empêcher la destruction de valeur et trouver de nouvelles sources de financement du cinéma. Ces dossiers sont toujours en cours.
9010;9007;
9011;9008;
9012;9009;
9013;9010;
9014;9011;
9015;9012;
9016;9013;
9017;9014;
9018;9015;
9019;9016;
9020;9017;
9021;9018;
9022;9019;
9023;9020;
9024;9021;
9025;9022;
9026;9023;
9027;9024;
9028;9025;
9029;9026;
9030;9027;
9031;9028;
9032;9029;
9033;9030;
9034;9031;
9035;9032;
9036;9033;
9037;9034;
9038;9035;
9039;9036;
9040;9037;
9041;9038;
9042;9039;
9043;9040;
9044;9041;
9045;9042;
9046;9043;
9047;9044;
9048;9045;
9049;9046;
9050;9047;
9051;9048;
9052;9049;
9053;9050;
9054;9051;
9055;9052;
9056;9053;
9057;9054;
9058;9055;
9059;9056;
9060;9057;
9061;9058;
9062;9059;
9063;9060;
9064;9061;
9065;9062;
9066;9063;
9067;9064;
9068;9065;
9069;9066;
9070;9067;
9071;9068;
9072;9069;
9073;9070;
9074;9071;
9075;9072;
9076;9073;A la suite de l'intervention de Madame la Ministre des Transports lors de l'inauguration de l'Hôtel Logistique Chapelle International, l'Etat et la Ville de Paris travaillent à l'élaboration d'une disposition fiscale spécifique aux terminaux ferroviaires urbains.
9077;9074;
9078;9075;
9079;9076;
9080;9077;
9081;9078;
9082;9079;
9083;9080;
9084;9081;
9085;9082;
9086;9083;
9087;9084;
9088;9085;
9089;9086;
9090;9087;
9091;9088;
9092;9089;Le CNES propose au Gouvernement la politique Spatiale de la France au sein de l'Europe et la met en œuvre sur la base de l'arbitrage du Gouvernement
9093;9090;Le CNES propose au Gouvernement la politique spatiale de la France au sein de l'Europe et le met en oeuvre sur la base de l'arbitrage du Gouvernement
9094;9091;
9095;9092;
9096;9093;
9097;9094;
9098;9095;
9099;9096;Plusieurs contacts ont été établis au Sénat et à l'Assemblée Nationale. Seule une rencontre a été menée. 
9100;9097;Plusieurs demandes de rendez-vous ont été formulées auprès de Députés et Sénateurs. Sur la période, aucun rendez-vous n’a néanmoins eu lieu 
9101;9098;
9102;9099;
9103;9100;
9104;9101;
9105;9102;     
9106;9103;   
9107;9104;
9108;9105;"- Sollicitation de parlementaires en vue de l'organisation d'un visite de la carrière de gypse de Vaujours et rencontre avec 2 sénateurs afin de présenter la filière plâtre 
- Sollicitation d'un Conseiller du ministre de la Cohésion des territoires en vue de l'organisation d'une rencontre 
- Sollicitation de parlementaires Organisation d'un visite de la carrière de gypse de Koenigsmacker et d'une usine à Kédange-sur-Canner
- Sollicitation de parlementaires en vue de l'organisation d'une conférence débat sur le thème de la rénovation énergétique des bâtiments 
- Rencontre avec 1 député afin de présenter la filière plâtre "
9109;9106;
9110;9107;
9111;9108;
9112;9109;
9113;9110;
9114;9111;
9115;9112;
9116;9113;
9117;9114;
9118;9115;
9119;9116;
9120;9117;
9121;9118;"Enercoop, avec un collectif d'acteurs, a engagé différentes démarches de promotion de
l'énergie citoyenne comme un objectif et un moyen pour les politiques publiques de réussir une transition
énergétique au service des citoyens et des territories. Demandes : 15 % d'énergie citoyenne dans les outils
de planification à l'horizon 2030, simplification de cadre législatif et réglementaire..."
9122;9119;"Afin de soutenir l'investissement citoyen dans les sociétés de l'économie sociale et
solidaire, Enerccop a suivi et agi sur le projet de loi finances 2019 qui réformait les dispositifs fiscaux
d'actionnariat solidaire."
9123;9120;"Enercoop a suivi les discussions européennes sur le paquet énergie propre, et notamment
la position de la France dans ces dernières. Différents sujets, autour du rôle des citoyens et des
communautés énergétiques dans le marché de l'énergie et dans le développement des énergies
renouvelables, ont ansi été abordés avec des décideurs publics français.
"
9124;9121;Afin d'améliorer la qualité de l'information disponible auprès des consommateurs finals concernant l'origine de l’électricité garantie comme renouvelable, différentes actions (rencontres, tribunes) ont été menées pour échanger sur ces questions auprès des pouvoirs publics. 
9125;9122;Enercoop a suivi les discussions européennes sur le paquet énergie propre, et notamment la position de la France dans ces dernières. Différents sujets, autour du rôle des citoyens et des communautés énergétiques dans le marché de l'énergie et dans le développement des énergies renouvelables, ont ansi été abordés avec des décideurs publics français. 
9126;9123;Afin de soutenir l'investissement citoyen dans les sociétés de l'économie sociale et solidaire, Enerccop a suivi et agi sur le projet de loi finances 2018 qui réformait les dispositifs fiscaux d'actionnariat solidaire. 
9127;9124;Enercoop demande la possibilité de tracer l'électricité au travers de garanties d'origine, même si elle a été produite de façon subventionnée, pour certifier à ses consommateurs l'origine renouvelable de l’électricité qu'elle achète en approvisionnement direct.
9128;9125;Enercoop, avec un collectif d'acteurs, a engagé différentes démarches de promotion de l'énergie citoyenne comme un objectif et un moyen pour les politiques publiques de réussir une transition énergétique au service des citoyens et des territories. Demandes : 15 % d'énergie citoyenne dans les outils de planification à l'horizon 2030, simplification de cadre législatif et réglementaire, création d'un bonus participatif dans les dispositifs de soutien, outils financiers et fiscaux adaptés. 
9129;9126;En vue de faciliter l'accès à la production d'électricité subventionnée, Enercoop, organisme agréé pour la gestion de contrats d'achat, a partagé avec différents décideurs des propositions de simplification du cadre applicable à cette procédure administrative. 
9130;9127;Impacté comme tous les autres fournisseurs par un changement de régulation réduisant substantiellement la rémunération de ces derniers par le gestionnaire de réseau de distribution pour la gestion de prestations auprès des clients en contrat unique, Enercoop a suivi la prise de décision de la commission de régulation de l'énergie ainsi que les discussions parlementaires liées à cette question dans le projet de loi sur la fin des hydrocarbures.
9131;9128;
9132;9129;
9133;9130;
9134;9131;
9135;9132;
9136;9133;
9137;9134;
9138;9135;
9139;9136;
9140;9137;
9141;9138;
9142;9139;
9143;9140;
9144;9141;
9145;9142;
9146;9143;
9147;9144;
9148;9145;
9149;9146;
9150;9147;
9151;9148;
9152;9149;
9153;9150;
